problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121944818056, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 1103.007537 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 21.573622, 4, Travel from node 0 to node 4, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 21.573622, 4, 51.573622, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 51.573622, 4, 129.586429, 8, Travel from node 4 to node 8, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 129.586429, 8, 159.586429, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 159.586429, 8, 211.037742, 6, Travel from node 8 to node 6, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 211.037742, 6, 271.037742, 6, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 271.037742, 6, 301.037742, 6, Dropping off package to Customer 6, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 301.037742, 6, 467.278960, 5, Travel from node 6 to node 5, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 467.278960, 5, 497.278960, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 497.278960, 5, 527.278960, 5, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 527.278960, 5, 651.225120, 2, Travel from node 5 to node 2, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 651.225120, 2, 681.225120, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 681.225120, 2, 790.822287, 1, Travel from node 2 to node 1, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 790.822287, 1, 850.822287, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 850.822287, 1, 880.822287, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 850.822287, 1, 892.589249, 1, Idle for  42 seconds before departing, Idle 
1, Truck, Truck travels with no UAVs on board, 892.589249, 1, 1073.007537, 9, Travel from node 1 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1073.007537, 9, 1103.007537, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1103.007537, 9, -1.000000, 9, At the Depot.  Total Time = 0:18:23, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 211.037742, 6, 271.037742, 6, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 271.037742, 6, 274.733365, 6, Takeoff from truck at Customer 6, Traveling 
2, UAV, UAV travels with parcel, 274.733365, 6, 326.554384, 3, Fly to UAV customer 3, Traveling 
2, UAV, UAV taking off or landing with a parcel, 326.554384, 3, 332.945630, 3, Land at UAV customer 3, Traveling 
2, UAV, UAV is stationary with a parcel, 332.945630, 3, 392.945630, 3, Serving UAV customer 3, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 392.945630, 3, 396.641254, 3, Takeoff from UAV customer 3, Traveling 
2, UAV, UAV travels empty, 396.641254, 3, 481.690069, 5, Fly to truck at customer 5, Traveling 
2, UAV, UAV is stationary without a parcel, 481.690069, 5, 490.887713, 5, Idle above rendezvous location (customer 5), Idle 
2, UAV, UAV taking off or landing with no parcels, 490.887713, 5, 497.278960, 5, Land at truck rendezvous location (customer 5), Traveling 
2, UAV, UAV is stationary without a parcel, 497.278960, 5, 527.278960, 5, Recovered by truck at customer 5, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 790.822287, 1, 850.822287, 1, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 850.822287, 1, 854.517910, 1, Takeoff from truck at Customer 1, Traveling 
2, UAV, UAV travels with parcel, 854.517910, 1, 939.627052, 7, Fly to UAV customer 7, Traveling 
2, UAV, UAV taking off or landing with a parcel, 939.627052, 7, 946.018299, 7, Land at UAV customer 7, Traveling 
2, UAV, UAV is stationary with a parcel, 946.018299, 7, 1006.018299, 7, Serving UAV customer 7, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 1006.018299, 7, 1009.713922, 7, Takeoff from UAV customer 7, Traveling 
2, UAV, UAV travels empty, 1009.713922, 7, 1066.616291, 9, Fly to depot, Traveling 
2, UAV, UAV taking off or landing with no parcels, 1066.616291, 9, 1073.007537, 9, Land at depot, Traveling 
2, UAV, UAV is stationary without a parcel, 1073.007537, 9, 1103.007537, 9, Recovered at depot, UAV Recovery 
problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121944818056, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 1116.838462 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1,Truck,Truck travels with UAV(s) on board,0.0,0,21.573622,4,Travel from node 0 to node 4,Traveling
1,Truck,Truck is stationary with UAV(s) on board,21.573622,4,51.573622,4,Dropping off package to Customer 4,Making Delivery
