problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121944818056, 101, 5.000000, mFSTSP Heuristic, 4, -1, True, True, 1, 1 

Objective Function Value: 993.152066 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 21.573622, 4, Travel from node 0 to node 4, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 21.573622, 4, 51.573622, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 51.573622, 4, 129.190451, 5, Travel from node 4 to node 5, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 129.190451, 5, 159.190451, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 159.190451, 5, 283.136611, 2, Travel from node 5 to node 2, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 283.136611, 2, 313.136611, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 313.136611, 2, 422.733778, 1, Travel from node 2 to node 1, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 422.733778, 1, 482.733778, 1, Launching UAV 5, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 482.733778, 1, 512.733778, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 512.733778, 1, 572.733778, 1, Launching UAV 3, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 572.733778, 1, 632.733778, 1, Launching UAV 4, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 632.733778, 1, 692.733778, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 692.733778, 1, 873.152066, 9, Travel from node 1 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 873.152066, 9, 903.152066, 9, Retrieving UAV 3, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 903.152066, 9, 933.152066, 9, Retrieving UAV 5, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 933.152066, 9, 963.152066, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 963.152066, 9, 993.152066, 9, Retrieving UAV 4, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 993.152066, 9, -1.000000, 9, At the Depot.  Total Time = 0:16:33, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 632.733778, 1, 692.733778, 1, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 692.733778, 1, 696.429401, 1, Takeoff from truck at Customer 1, Traveling 
2, UAV, UAV travels with parcel, 696.429401, 1, 798.979604, 8, Fly to UAV customer 8, Traveling 
2, UAV, UAV taking off or landing with a parcel, 798.979604, 8, 805.370851, 8, Land at UAV customer 8, Traveling 
2, UAV, UAV is stationary with a parcel, 805.370851, 8, 865.370851, 8, Serving UAV customer 8, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 865.370851, 8, 869.066474, 8, Takeoff from UAV customer 8, Traveling 
2, UAV, UAV travels empty, 869.066474, 8, 908.053984, 9, Fly to depot, Traveling 
2, UAV, UAV is stationary without a parcel, 908.053984, 9, 926.760819, 9, Idle above depot location, Idle 
2, UAV, UAV taking off or landing with no parcels, 926.760819, 9, 933.152066, 9, Land at depot, Traveling 
2, UAV, UAV is stationary without a parcel, 933.152066, 9, 963.152066, 9, Recovered at depot, UAV Recovery 
3, UAV, UAV is stationary with a parcel, 512.733778, 1, 572.733778, 1, Prepare to launch from truck, UAV Launch 
3, UAV, UAV taking off or landing with a parcel, 572.733778, 1, 576.429401, 1, Takeoff from truck at Customer 1, Traveling 
3, UAV, UAV travels with parcel, 576.429401, 1, 699.397775, 3, Fly to UAV customer 3, Traveling 
3, UAV, UAV taking off or landing with a parcel, 699.397775, 3, 705.789022, 3, Land at UAV customer 3, Traveling 
3, UAV, UAV is stationary with a parcel, 705.789022, 3, 765.789022, 3, Serving UAV customer 3, Making Delivery 
3, UAV, UAV taking off or landing with no parcels, 765.789022, 3, 769.484645, 3, Takeoff from UAV customer 3, Traveling 
3, UAV, UAV travels empty, 769.484645, 3, 836.924155, 9, Fly to depot, Traveling 
3, UAV, UAV is stationary without a parcel, 836.924155, 9, 866.760819, 9, Idle above depot location, Idle 
3, UAV, UAV taking off or landing with no parcels, 866.760819, 9, 873.152066, 9, Land at depot, Traveling 
3, UAV, UAV is stationary without a parcel, 873.152066, 9, 903.152066, 9, Recovered at depot, UAV Recovery 
4, UAV, UAV is stationary with a parcel, 572.733778, 1, 632.733778, 1, Prepare to launch from truck, UAV Launch 
4, UAV, UAV taking off or landing with a parcel, 632.733778, 1, 636.429401, 1, Takeoff from truck at Customer 1, Traveling 
4, UAV, UAV travels with parcel, 636.429401, 1, 756.983639, 6, Fly to UAV customer 6, Traveling 
4, UAV, UAV taking off or landing with a parcel, 756.983639, 6, 763.374885, 6, Land at UAV customer 6, Traveling 
4, UAV, UAV is stationary with a parcel, 763.374885, 6, 823.374885, 6, Serving UAV customer 6, Making Delivery 
4, UAV, UAV taking off or landing with no parcels, 823.374885, 6, 827.070508, 6, Takeoff from UAV customer 6, Traveling 
