problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170606T113603010160, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 10634.461895 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck is stationary with no UAVs on board, 0.000000, 0, 60.000000, 0, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 60.000000, 0, 427.523771, 16, Travel from node 0 to node 16, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 427.523771, 16, 439.856454, 16, Idle for  12 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 439.856454, 16, 469.856454, 16, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 469.856454, 16, 499.856454, 16, Dropping off package to Customer 16, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 499.856454, 16, 559.856454, 16, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 559.856454, 16, 748.403428, 25, Travel from node 16 to node 25, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 748.403428, 25, 770.640366, 25, Idle for  22 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 770.640366, 25, 800.640366, 25, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 800.640366, 25, 830.640366, 25, Dropping off package to Customer 25, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 830.640366, 25, 890.640366, 25, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 830.640366, 25, 918.246022, 25, Idle for  88 seconds before departing, Idle 
1, Truck, Truck travels with no UAVs on board, 918.246022, 25, 1214.893226, 23, Travel from node 25 to node 23, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1214.893226, 23, 1244.893226, 23, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1244.893226, 23, 1274.893226, 23, Dropping off package to Customer 23, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 1274.893226, 23, 1406.982610, 8, Travel from node 23 to node 8, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 1406.982610, 8, 1436.982610, 8, Dropping off package to Customer 8, Making Delivery 
