problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121949065533, 101, 5.000000, mFSTSP Heuristic, 3, -1, True, True, 1, 1 

Objective Function Value: 873.930569 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck is stationary with UAV(s) on board, -0.000000, 0, 60.000000, 0, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with UAV(s) on board, 60.000000, 0, 139.025023, 2, Travel from node 0 to node 2, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 139.025023, 2, 199.025023, 2, Launching UAV 3, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 199.025023, 2, 259.025023, 2, Launching UAV 4, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 259.025023, 2, 289.025023, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 289.025023, 2, 319.025023, 2, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with UAV(s) on board, 319.025023, 2, 379.025023, 2, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 379.025023, 2, 504.522437, 1, Travel from node 2 to node 1, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 504.522437, 1, 534.522437, 1, Retrieving UAV 3, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 534.522437, 1, 594.522437, 1, Launching UAV 3, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 594.522437, 1, 624.522437, 1, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 624.522437, 1, 684.522437, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 684.522437, 1, 707.563803, 1, Idle for  23 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 707.563803, 1, 737.563803, 1, Retrieving UAV 4, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 737.563803, 1, 767.563803, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 767.563803, 1, 803.947045, 9, Travel from node 1 to node 9, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 803.947045, 9, 833.947045, 9, Retrieving UAV 3, UAV Recovery 
1, Truck, Truck is stationary with UAV(s) on board, 833.947045, 9, 843.930569, 9, Idle for  10 seconds, Idle 
1, Truck, Truck is stationary with UAV(s) on board, 843.930569, 9, 873.930569, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with UAV(s) on board, 873.930569, 9, -1.000000, 9, At the Depot.  Total Time = 0:14:33, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, -0.000000, 0, 60.000000, 0, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 60.000000, 0, 63.695623, 0, Takeoff from Depot, Traveling 
2, UAV, UAV travels with parcel, 63.695623, 0, 136.197890, 6, Fly to UAV customer 6, Traveling 
2, UAV, UAV taking off or landing with a parcel, 136.197890, 6, 142.589136, 6, Land at UAV customer 6, Traveling 
2, UAV, UAV is stationary with a parcel, 142.589136, 6, 202.589136, 6, Serving UAV customer 6, Making Delivery 
