problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170606T123246328134, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 6737.862690 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck is stationary with no UAVs on board, -0.000000, 0, 60.000000, 0, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 60.000000, 0, 640.619566, 5, Travel from node 0 to node 5, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 640.619566, 5, 670.619566, 5, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 670.619566, 5, 730.619566, 5, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 730.619566, 5, 760.619566, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 760.619566, 5, 1105.613524, 19, Travel from node 5 to node 19, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1105.613524, 19, 1135.613524, 19, Dropping off package to Customer 19, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1135.613524, 19, 1165.613524, 19, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1165.613524, 19, 1225.613524, 19, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1225.613524, 19, 1736.724370, 18, Travel from node 19 to node 18, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1736.724370, 18, 1766.724370, 18, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1766.724370, 18, 1796.724370, 18, Dropping off package to Customer 18, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1796.724370, 18, 1856.724370, 18, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1856.724370, 18, 2059.704437, 11, Travel from node 18 to node 11, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2059.704437, 11, 2089.704437, 11, Dropping off package to Customer 11, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 2089.704437, 11, 2487.047900, 7, Travel from node 11 to node 7, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2487.047900, 7, 2517.047900, 7, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2517.047900, 7, 2547.047900, 7, Dropping off package to Customer 7, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 2547.047900, 7, 2607.047900, 7, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 2607.047900, 7, 3117.915540, 17, Travel from node 7 to node 17, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3117.915540, 17, 3147.915540, 17, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 3147.915540, 17, 3207.915540, 17, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 3207.915540, 17, 3237.915540, 17, Dropping off package to Customer 17, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 3237.915540, 17, 3517.825948, 9, Travel from node 17 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3517.825948, 9, 3530.441143, 9, Idle for  13 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 3530.441143, 9, 3560.441143, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 3560.441143, 9, 3620.441143, 9, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 3620.441143, 9, 3650.441143, 9, Dropping off package to Customer 9, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 3650.441143, 9, 3858.861501, 1, Travel from node 9 to node 1, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3858.861501, 1, 3888.861501, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 3888.861501, 1, 3993.611095, 1, Idle for 105 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 3993.611095, 1, 4023.611095, 1, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 4023.611095, 1, 4083.611095, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 4083.611095, 1, 4093.764974, 2, Travel from node 1 to node 2, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 4093.764974, 2, 4123.764974, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 4123.764974, 2, 4235.256591, 2, Idle for 111 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 4235.256591, 2, 4265.256591, 2, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 4265.256591, 2, 4884.391503, 14, Travel from node 2 to node 14, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4884.391503, 14, 4914.391503, 14, Dropping off package to Customer 14, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4914.391503, 14, 5387.977867, 13, Travel from node 14 to node 13, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 5387.977867, 13, 5417.977867, 13, Dropping off package to Customer 13, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 5417.977867, 13, 5585.026965, 8, Travel from node 13 to node 8, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 5585.026965, 8, 5615.026965, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 5615.026965, 8, 5734.068526, 22, Travel from node 8 to node 22, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 5734.068526, 22, 5764.068526, 22, Dropping off package to Customer 22, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 5764.068526, 22, 6067.591541, 12, Travel from node 22 to node 12, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 6067.591541, 12, 6097.591541, 12, Dropping off package to Customer 12, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 6097.591541, 12, 6157.591541, 12, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 6157.591541, 12, 6425.217629, 6, Travel from node 12 to node 6, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 6425.217629, 6, 6455.217629, 6, Dropping off package to Customer 6, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 6455.217629, 6, 6631.614232, 23, Travel from node 6 to node 23, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 6631.614232, 23, 6661.614232, 23, Dropping off package to Customer 23, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 6661.614232, 23, 6691.614232, 23, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 6691.614232, 23, 6737.862690, 26, Travel from node 23 to node 26, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 6737.862690, 26, -1.000000, 26, At the Depot.  Total Time = 1:52:17, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, -0.000000, 0, 60.000000, 0, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 60.000000, 0, 63.695623, 0, Takeoff from Depot, Traveling 
2, UAV, UAV travels with parcel, 63.695623, 0, 159.103157, 20, Fly to UAV customer 20, Traveling 
2, UAV, UAV taking off or landing with a parcel, 159.103157, 20, 165.494404, 20, Land at UAV customer 20, Traveling 
2, UAV, UAV is stationary with a parcel, 165.494404, 20, 225.494404, 20, Serving UAV customer 20, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 225.494404, 20, 229.190027, 20, Takeoff from UAV customer 20, Traveling 
2, UAV, UAV travels empty, 229.190027, 20, 420.595510, 5, Fly to truck at customer 5, Traveling 
2, UAV, UAV is stationary without a parcel, 420.595510, 5, 634.228319, 5, Idle above rendezvous location (customer 5), Idle 
2, UAV, UAV taking off or landing with no parcels, 634.228319, 5, 640.619566, 5, Land at truck rendezvous location (customer 5), Traveling 
2, UAV, UAV is stationary without a parcel, 640.619566, 5, 670.619566, 5, Recovered by truck at customer 5, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 670.619566, 5, 730.619566, 5, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 730.619566, 5, 734.315189, 5, Takeoff from truck at Customer 5, Traveling 
2, UAV, UAV travels with parcel, 734.315189, 5, 815.404549, 21, Fly to UAV customer 21, Traveling 
2, UAV, UAV taking off or landing with a parcel, 815.404549, 21, 821.795796, 21, Land at UAV customer 21, Traveling 
2, UAV, UAV is stationary with a parcel, 821.795796, 21, 881.795796, 21, Serving UAV customer 21, Making Delivery 
